id,text,polarization,dialect_code,dialect_name,translated_text
eng_7935cddb1ec3cba02892a1b455a5475b,"Exactly they are literally on video saying they need ""martyrdom"" to complete their goal of actual genocide against the jewish state",1,ar,Standard Arabic,"بالضبط، هم حرفيًا في الفيديو يقولون إنهم بحاجة إلى ""استشهاد"" لإكمال هدفهم المتمثل في ارتكاب إبادة جماعية فعلية ضد الدولة اليهودية"
eng_c9805096e981e1d1d24dc1c503f34781,FDT he is a traitor,1,afb,Gulf Arabic,إف دي تي هو خائن
eng_6be0d92d134ef10b637c7caf921e7116,Fetterman what a fing traitor,1,arz,Egyptian Arabic,فيترمان يا خائن لعين الله
eng_843685e7f79cbc29a145108bfc635cbc,For services to War crimes,1,ar,Standard Arabic,لخدمات تَحْقِيقِ جرائم الحرب
eng_04b1d93cb26133f6fd191480f0dc6bed,Fox is finally talking about the Voter Fraud. TuckerCarlson,1,acw,Hejazi Arabic,فوكس أخيراً بتكلم عن تزوير الأصوات. تاکر كارلسن
eng_9e91109f66bc20e08c9d6ab221695c71,"Fox news is outdoing itself in vacuous, less that intelligent bull.",1,ar,Standard Arabic,فوكس نيوز تتفوق على نفسها في هراء فارغ وأقل من ذي ذكاء.
eng_9582525f43b75911a1f0008d773d26aa,Free RATs and Free Palestine,1,acw,Hejazi Arabic,فلتكن أدوات الوصول عن بُعد مجانية وفلسطين حرة
eng_c36104fd0f40730220c8dfa5c710e868,Fuck Joe Biden and Kamala Harris,1,arz,Egyptian Arabic,تبًا لجو بايدن وكامالا هاريس
eng_a68715d4018c6674fabd77ffe4f0db6c,Fuck Kamala Harris that black rat,1,afb,Gulf Arabic,آذي كمالي هاريس هذي جرذانة سودة
eng_01a6d616df9dc8ec4f63b15ac66511fb,Fuck Twitter Fuck YouTube Fuck Facebook Commie liberal agenda,1,apc,North Levantine Arabic,تفو تويتر تفو يوتيوب تفو فيسبوك الأجندة الشيوعية الليبرالية
eng_7139be0e928005eb981c96192c66c361,Fuck imperialism Fuck putin StopTheWar NoWar,1,afb,Gulf Arabic,تلّا الإمبريالية يا خسارة بوطن لا للحرب وقفوا الحرب لا للحروب
eng_577173c5bf34668b5c246ba4459223c9,Fuk Trump and his mass deportation.,1,acw,Hejazi Arabic,تبا لترامب وترحيله الجماعي.
eng_bde9b6839b461742ad8fac95f9bf1a86,Fuk you And you want to take our Second amendment right second amendment fuck you come and fuck and try,1,ar,Standard Arabic,اللعنة عليك. وتريد أن تنتزع حقنا في التعديل الثاني؟ تباً لك، تعال وحاول.
eng_27247488d4b4c5932a65b927d564899b,Gary Johnson has a thicc boner for Kamala Harris,1,acw,Hejazi Arabic,جاري جونسون عنده زنق قوي على كامالا هاريس
eng_707a383456510878f1d3a2240decdb0f,"Germany is deporting Syrian and Afghan refugees to ""make room"" for Ukrainian refugees",1,arz,Egyptian Arabic,"ألمانيا بتطرد لاجئين سوريين وأفغان علشان ""تفضي مكان"" للاجئين أوكرانيين"
eng_99493003e3c2b10ab5921bec637fe424,Go ahead and call what youre suggesting ethnic cleansing.,1,arz,Egyptian Arabic,امشي واتكلم وقل اللي انت بتقترحه تطهير عرقي.
eng_5940703488da5e02329c9e35f0fecb7f,"Good time to be an antifascist, and a race traitor, and a class traitor, and a feminist.",1,arz,Egyptian Arabic,وقت مناسب تبقى مناهض للفاشية، وخائن للقومية، وخائن للطبقة، ونسوية.
eng_cc1ee2fb78410673380a0df02c826c84,Gun control for white lives only GunReformNow,1,apc,North Levantine Arabic,"السيطرة على السلاح لحماية الأرواح البيضا بس
GunReformNow"
eng_e455c8d293cd6f525c0947c4e8091791,"He already has while the right wing SCOTUS, red states, and his nazi allies in Congress are complicit.",1,ar,Standard Arabic,لقد فعل ذلك بالفعل بينما المحكمة العليا اليمينية، والولايات الحمراء، وحلفاؤه النازيون في الكونغرس متواطئون.
eng_5f4284b8243fb9c8446126ef7007ea24,He correctly pointed out Israel is an apartheid state and was attacked relentlessly for it.,1,apc,North Levantine Arabic,هو صح لما قال إنو إسرائيل دولة فصل عنصري وتعرّض لهجوم لا هوادة فيه بسبب هيك.
eng_086e315426f5141f272131a9d6776602,He should never have been able to run again after the insurrection! He should be in prison!,1,apc,North Levantine Arabic,ما كان لازم يصير يقدر يركض مرة تانية بعد الثورة! لازم يكون بالسجن!
eng_717cb48d5903b4b2f961c5b10da2a7a8,He was born into SA Apartheid state. Its what he knows and believes in. Buckle up.,1,afb,Gulf Arabic,انولد في دولة الفصل العنصري في جنوب أفريقيا. هذا اللي يعرفه ويصدقه. استعد.
eng_81b285cd22a0bdd8e6bc84fb4a58a382,"He was quite a vile concern troll, Mearsheimerflavored, during the early days of the Ukraine invasion.",1,afb,Gulf Arabic,كان يعشّ قذر معلق بإدعاءات تافهة، بنكهة ميرشايمر، في الأيام الأولى لغزو أوكرانيا.
eng_e30bc6cb5f016ba1f58b71d940203d19,Helpful to remind folks Musk overstayed his student visa illegal immigration.,1,arz,Egyptian Arabic,من المفيد نفكّر الناس إن ماسك طوّل إقامته بتأشيرة طالب بشكل غير قانوني.
eng_5ecf13a7c760c44f42a435394d7eff39,Hmm and yet we are on the eve of returning an insurrection back to power. Wtf?!! Im embarrassed to be white.,1,arz,Egyptian Arabic,همم ومع كده إحنا على أعتاب إننا نرجّع ثورة للسلطة. إيه اللعنة دي؟!! أنا محرج إني أبيض.
eng_578e823a4ed36be99e1a1a1ff60a1a72,Hope this election discredits Trumpism for good,1,ar,Standard Arabic,آمل أن تُفْشِل هذه الانتخابات ترامبية للأبد
eng_4589d8be87d2ad051fddb35a8f8ae79e,"How surprising. Our govt is still ""friends"" of this genocidal, apartheid state.",1,ar,Standard Arabic,"يا للدهشة. حكومتنا لا تزال ""صديقة"" لهذا الكيان الإبادي والفصل العنصري."
eng_bc0e9f64ae7c2e0b552153f51327c112,I been saying this and it goes back years like back in 2006 they used Palestinians as human shields.,1,ar,Standard Arabic,أقول هذا وقد قلتُه منذ سنوات؛ ففي عام 2006 مثلاً استخدموا الفلسطينيين كدروع بشرية.
eng_7f2de8ffd0282d14a08a932c4b4445ef,"I can handle anything thrown my way with this whole gender ideology bullshit, just leave the fucking kids alone",1,arz,Egyptian Arabic,أقدر أتعامل مع أي حاجة تتقاللي بسبب هراء أيديولوجيا النوع ده، بس سيبوا الأطفال اللعينة في حالهم
eng_61d75f42a624970c65059d1654a22a2d,"I didnt see Trump winning New York city. And same with Germany, antiimmigration votes almost entirely from regions with little immigration.",1,ar,Standard Arabic,لم أتصور فوز ترامب في مدينة نيويورك. ونفس الشيء بالنسبة لألمانيا، فالأصوات المعارضة للهجرة جاءت تقريبًا بالكامل من مناطق قليلة الهجرة.
eng_b0753f1ec1ef2667ee432b008c851dd1,I do not care about voter suppression in the slightest.,1,acw,Hejazi Arabic,ما يهمنيش إسكات الناخبين بالمرة.
eng_80c1f52c050ba9c7705612d9a5bb0f09,I dont understand why you terrorist simp apologists dont go and offer yourselves up as human shields? Bye.,1,apc,North Levantine Arabic,ما بفهم ليش انتو، يا مؤيدي الإرهابيين واللي بتدحّونهم، ما تروحوا وتعرضوا حالكم كدروع بشرية؟ باي.
eng_370f31d6691ddc18d26d06d494cc06f3,I hate fucking Zelensky. Zelensky suck my dick,1,arz,Egyptian Arabic,بكره زيلينسكي بكل حرقة. زيلينسكي امتص زبّي
eng_f06d48bd92aacb4b50d4727690daaffc,I hate the Apartheid State of Israel.,1,apc,North Levantine Arabic,بكره دولة الفصل العنصري إسرائيل.
eng_928b8f0a9def917116b8131e3c484184,"I hope all you ""I cOuLdnT vOtE fOr KaMaLa HaRriS bEcAuSe Of PaLeStInE!!!"""" people go ahead and stfu.",1,ar,Standard Arabic,"آمل أن يصمت جميعكم — أنتم الذين تقولون ""لم أتمكن من التصويت لكامالا هاريس بسبب فلسطين!!!"""
eng_421484bd8d3cdd62cf8216eff46006c5,I hope gives Ukraine everything they need to fight back Russian aggression.,1,arz,Egyptian Arabic,أتمنى إنّها تدي أوكرانيا كل اللي محتاجاه عشان تواجه العدوان الروسي.
eng_0a7da1137a70cd086db5237ac6cd14bb,I love getting Glee from the suffering I feel is a collective punishment to those uppity transes for not wanting to vote how I wanted,1,apc,North Levantine Arabic,بحب إني أتحمّس من المعاناة، بحسها عقاب جماعي لهولاء المتحوّلين المتغطرسين لأنهم ما حبّوا يصوّتوا متل ما أنا كنت بدي
eng_b61ed96a2f4a136d5bc3a054e81b4b51,I love the smell of Christian Nationalism on New Years Eve blakeshelton,1,arz,Egyptian Arabic,أنا بحب ريحة القومية المسيحية في ليلة رأس السنة — بليك شيلتون
eng_d8cd96ed38c530f4e47e85d84c087619,I love this for Musk He may get his assets frozen charged in France with election interference? Oh PLEASE do this!!,1,arz,Egyptian Arabic,أنا مبسوط/ة من كدا لمسك. ممكن يتجمد أصوله أو يتتهم في فرنسا بتدخل في الانتخابات؟ يا ريت يحصل ده!!
eng_56549bca89db0b550e4eda87d4250e8e,"I mean, the Democrats have been using the ""cheap labor"" argument to support illegal immigration.",1,acw,Hejazi Arabic,"أقصد إن الديمقراطيين يستعملوا حجة ""اليد العاملة الرخيصة"" لدعم الهجرة غير الشرعية."
eng_6c014c6e904afe1c836cf866fe64810b,I never realized Putin was an open borders type.,1,afb,Gulf Arabic,ما كنت أبد أظن بوتين من نوع اللي يبغون حدود مفتوحة.
eng_fb8da9da7d96198aebb69eef6234ea89,I pray impeachment charges are brought against trump that he is sent away for good!,1,apc,North Levantine Arabic,بتمنى إنو يقدّموا لوائح عزلة ضد ترامب ويتطرّق بعيد عنّا للأبد!
eng_80652aaae0d432a6c1741f32f98177c4,I think Trump lives and breathes fox news entertainment and doesnt fully understand reality.,1,apc,North Levantine Arabic,بعتقد إنو ترامب عايش وبتنفس فوكس نيوز إنتيرتيمنت وما عم يفهم الواقع تمامًا.
eng_0b5636c64560bec24ffbc20d9f090e8b,I was about to mess up a joe biden and sisolak sign but someone else already did redwave nevada lasvegas,1,apc,North Levantine Arabic,"كنت على وشك تخربط لافتة جو بايدن وسيشولاك بس حدا تاني سبقني عمل ""الموجة الحمراء"" نيفادا لاس فيغاس"
eng_2eb407f6bb269e4d5b0e4bff7cb7f48d,Ideology Israeli Nationalism with Draconian Characteristics,1,ar,Standard Arabic,الأيديولوجيا القومية الإسرائيلية ذات السمات الديكتاتورية
eng_39662e0c86421de7d12464e5aea363d5,If Mary traveled through the west bank shed run the risk of being lynched for being Jewish,1,arz,Egyptian Arabic,لو ماري سافرت عبر الضفة الغربية كانت هتواجه خطر التعرض للقتل الجماعي عشان يهوديتها
eng_2eccb2e825cb14770262b624aecec635,"If Republicans hate socialism, why do red states need so much of it?",1,ar,Standard Arabic,إذا كان الجمهوريون يكرهون الاشتراكية، فلماذا تحتاج الولايات الحمراء إلى الكثير منها؟
eng_7f0aea52a128f075295e00f9cc784839,"If the woke mob leaves Twitter, where would they go?",1,arz,Egyptian Arabic,لو الجماعة المستنيرة سابت تويتر، هيطلعوا فين؟
eng_54c991588b4fdb13b77b4f7841f8fd0f,"If there isnt a massive Republican victory on November 8th, the only explanation is a rigged election system",1,apc,North Levantine Arabic,إذا ما صار فوز جمهوري ضخم بـ8 تشرين الثاني، التفسير الوحيد هو إنو النظام الانتخابي مزوّر.
eng_962b10af3a8de083f5aed495c8aeafd0,"If you can participate in an insurrection and not have to suffer any consequences, then I dont need to pay my taxes.",1,ar,Standard Arabic,إذا كان بإمكانك المشاركة في تمرد دون أن تتحمل أي تبعات، فلا حاجة لي لدفع ضرائبي.
eng_8d45eac33de8b2868c2e68430f794b26,"Ill take ""Russian propaganda"" over US propaganda any day.",1,acw,Hejazi Arabic,"أفضل دعاية ""روسية"" على الدعاية الأمريكية في أي وقت."
